SDOT_UNIT_,SPR_UNIT_I,SDCI_UNIT_,SPU_TREE_U,SPU_PLANT_,PEST_UNIT_,SOURCE_DEP,SCIENTIFIC,COMMON_NAM,DBH,OWNERSHIP,UNITDESC,GLOBALID,kc_am1,kc_af1,kc_pm1,lat,lon
,"14346",,,,"14346",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"44",Seattle Parks and Recreation,Laurelhurst Playfield,d40a1744-0c3f-4349-b053-764387a6175c,61.935115814208984,88.515235900878906,84.683532714843750,-122.2768640000,47.6592704900
,"21834",,,,"21834",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"26",Seattle Parks and Recreation,Salmon Bay Park,4ff71315-4a7f-4b2c-a4d1-6a88fd734be0,59.578464508056641,83.874290466308594,80.776290893554688,-122.3819820000,47.6796277900
,"32405",,,,"32405",Seattle Parks and Recreation,Thuja plicata 'Zebrina',Zebrina Western Red Cedar,"70",Seattle Parks and Recreation,Green Lake Park,054f6663-cfe8-41d3-90ae-5427087a854d,63.831104278564453,88.998771667480469,84.501335144042983,-122.3295970000,47.6824265000
,"32477",,,,"32477",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Jackson Park Golf Course,d6f32e18-827c-40d9-9611-0560af41e965,59.661235809326165,89.373573303222656,86.225982666015625,-122.3161670000,47.7298687900
,"21121",,,,"21121",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"6",Seattle Parks and Recreation,Sturtevant Ravine,cee44cc6-6422-4397-9ddd-ec614bc7ca46,61.869255065917969,90.242988586425781,86.447174072265625,-122.2687240000,47.5184708800
,"32039",,,,"32039",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"2",Seattle Parks and Recreation,Langston Hughes Cultural Arts,c7df396d-9cb7-46c7-8965-92d3926bdb48,64.770301818847656,90.799491882324219,87.463470458984375,-122.3095220000,47.6012174900
,"17986",,,,"17986",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"12",Seattle Parks and Recreation,Gas Works Park,a1a0fb93-60b5-40f4-a7cc-233be4418774,63.486999511718750,88.649688720703125,84.421447753906250,-122.3359970000,47.6459898100
,"14243",,,,"14243",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"31",Seattle Parks and Recreation,Mount Baker Park,0a5b41a4-fa50-4052-a2f7-10d5a1e7b7f0,61.455638885498047,87.542243957519531,84.228569030761719,-122.2890450000,47.5813240900
,"19485",,,,"19485",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"36",Seattle Parks and Recreation,Golden Gardens Park,558de468-2db3-4e14-9033-78b97458ed57,61.350986480712891,88.580230712890625,85.314537048339844,-122.4007990000,47.6916997200
,"14218",,,,"14218",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"40",Seattle Parks and Recreation,Mount Baker Park,629a4461-ece9-48bb-9de6-e5d5daf4f3a8,61.675365447998047,87.529022216796875,84.086898803710938,-122.2892030000,47.5809410200
,"15024",,,,"15024",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"44",Seattle Parks and Recreation,Seward Park,97dbf95d-97d8-4c60-9bd6-3b219644b83c,60.346801757812493,90.093162536621094,84.029060363769531,-122.2545210000,47.5520094000
,"30436",,,,"30436",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"24",Seattle Parks and Recreation,Woodland Park,98fa6990-449e-484f-96ed-6ed15e38c331,60.928638458251953,87.820777893066406,83.999008178710938,-122.3445900000,47.6673130500
,"14782",,,,"14782",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Seward Park,2e80d286-800c-4946-84df-378b18b528c4,60.307056427001953,90.516326904296875,82.752754211425781,-122.2479260000,47.5530292300
,"15916",,,,"15916",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"34",Seattle Parks and Recreation,Lincoln Park,7bbfdf88-48e4-455e-ad2c-870a87f0e2a9,61.129032135009766,88.747489929199219,85.267532348632812,-122.3936060000,47.5325886700
,"29469",,,,"29469",Seattle Parks and Recreation,Thuja plicata 'Green Giant',Green Giant Arborvitae,"3",Seattle Parks and Recreation,Lake Washington Boulevard,02f48e86-5846-4f20-bdbc-5b3ac7a60cba,,,,-122.2684390000,47.5639038000
,"14764",,,,"14764",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"31",Seattle Parks and Recreation,Seward Park,a4aa6592-b3c7-47d3-a746-4a659aea79b7,60.263484954833984,90.461418151855469,82.743583679199219,-122.2487860000,47.5528427700
,"28974",,,,"28974",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"40",Seattle Parks and Recreation,Mount Baker Park,88184ee0-2d4b-49b4-a4b5-4d52f6efa48e,62.634391784667969,88.093498229980469,84.478210449218750,-122.2887690000,47.5784795400
,"29097",,,,"29097",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"17",Seattle Parks and Recreation,Queen Anne Swimming Pool,ed6db724-8665-4879-badc-d87918294e03,62.207157135009766,88.945915222167969,86.392127990722656,-122.3578060000,47.6365654400
,"13766",,,,"13766",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Volunteer Park,ff359935-c543-41dd-bf38-e4351fc75b66,60.475280761718750,89.340286254882812,85.331459045410156,-122.3169850000,47.6312130600
,"29349",,,,"29349",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"25",Seattle Parks and Recreation,Burke-Gilman Trail,93c53743-1218-4747-8aab-71c2d7dd48c4,,,,-122.2766620000,47.7103150600
,"28972",,,,"28972",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Mount Baker Park,637f91ad-81c4-48c8-a300-86109c4d63b8,62.627628326416016,88.072135925292983,84.727882385253906,-122.2887140000,47.5784603900
,"13266",,,,"13266",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,Discovery Park,f1e8504c-610a-46f4-bd30-8963d77f9113,58.473926544189453,89.367034912109375,83.585189819335938,-122.4107750000,47.6656552500
,"27544",,,,"27544",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Colman Park,6cdc1844-2c66-4e88-9d57-37efe0440639,61.788192749023438,87.334495544433594,83.414260864257812,-122.2911950000,47.5864053100
,"27534",,,,"27534",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Frink Park,53aefd7f-8c55-4707-94ac-f30826de9bff,61.456813812255859,87.440086364746094,83.803771972656250,-122.2910900000,47.5994745400
,"27616",,,,"27616",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"4",Seattle Parks and Recreation,Woodland Park,77205fde-ace4-4a4c-979f-b7b6d13600d0,62.502273559570312,88.886657714843750,85.987617492675781,-122.3467680000,47.6742233800
,"27370",,,,"27370",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,David Rodgers Park,d24d62f9-0305-4fa0-b4e2-9a641234521b,61.256977081298835,88.294509887695312,84.778053283691406,-122.3597560000,47.6443927000
,"26229",,,,"26229",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"2",Seattle Parks and Recreation,Riverview Playfield,1923dcc2-d83c-44eb-9e17-438f1001f507,61.210044860839837,88.728851318359375,83.527114868164062,-122.3491900000,47.5390676900
,"27428",,,,"27428",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,Ravenna Park,78bafc15-d334-4028-88d4-a90c92e90b14,60.905654907226562,87.917282104492188,84.531425476074219,-122.3055830000,47.6705406000
,"27557",,,,"27557",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Cheasty GS: Cheasty Blvd,f8cf2bba-bb38-47e6-8eb2-3ffc2f866f6f,62.191394805908203,89.374877929687500,84.560699462890625,-122.3010180000,47.5622036900
,"25274",,,,"25274",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"25",Seattle Parks and Recreation,Washington Park and Arboretum,34264168-ab34-44ae-95d4-b4b7025c1c09,59.505668640136719,88.480842590332031,83.883941650390625,-122.2988330000,47.6382127700
,"24430",,,,"24430",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"10",Seattle Parks and Recreation,Carkeek Park,7cb5b4d6-7a4a-49a1-a3a4-55817444f95c,58.639430999755859,89.804679870605469,83.744911193847670,-122.3757770000,47.7129714500
,"23364",,,,"23364",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,Volunteer Park,e11f25f3-4bcc-45ec-9070-2a5b09735e01,60.219032287597656,89.264549255371094,85.899543762207017,-122.3134070000,47.6320428600
,"17772",,,,"17772",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"17",Seattle Parks and Recreation,Brighton Playfield,80f72af5-b946-45c9-9932-146da306e548,63.304267883300781,89.864700317382812,86.542343139648438,-122.2831840000,47.5490306300
,"14043",,,,"14043",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Woodland Park,ac6d8b9f-d35b-4e7d-b90f-8339707a048a,60.125587463378906,87.599777221679673,84.196731567382812,-122.3470730000,47.6712045300
,"6030",,,,"6030",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,d5e21261-a2f5-4dec-83f6-fd4a009a128f,60.349437713623047,88.104606628417969,84.716110229492188,-122.3461590000,47.6722270800
,"34095",,,,"34095",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Mount Baker Park,bc728d11-49b1-426d-8b1a-049f7960bf24,62.437015533447266,87.795310974121094,84.438552856445312,-122.2888840000,47.5791395300
,"31272",,,,"31272",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"2",Seattle Parks and Recreation,Mineral Springs Park,c7cef659-59ea-4b43-b9be-ca2439f15ba3,62.740928649902344,88.493064880371094,85.081390380859375,-122.3364430000,47.7053553800
,"31255",,,,"31255",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"2",Seattle Parks and Recreation,Martha Washington Park,d8ec1cb6-77d9-43a1-85ef-d57f63f5b6f4,63.515415191650391,88.300666809082031,85.945564270019531,-122.2608250000,47.5430472200
,"30645",,,,"30645",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"2",Seattle Parks and Recreation,Mineral Springs Park,598564a7-3f4f-4748-9545-0a071a612f70,62.712471008300781,88.518562316894531,85.108337402343750,-122.3365910000,47.7053536400
,"29520",,,,"29520",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"43",Seattle Parks and Recreation,William Grose Park,f1d54172-5f42-48e4-8da1-0afaa83e0da0,62.339839935302734,88.749824523925781,85.018264770507812,-122.2934890000,47.6179300100
,"29642",,,,"29642",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Longfellow Creek GS: Central,4bd38c9b-329b-47d2-9455-edfc3c88af90,58.683704376220703,86.205993652343750,79.967018127441406,-122.3665980000,47.5534594100
,"29220",,,,"29220",Seattle Parks and Recreation,Thuja plicata 'Excelsa',Excelsa Arborvitae,"1",Seattle Parks and Recreation,Woodland Park,481f6b05-dfd7-45ee-87f0-58bac86057b5,60.069831848144531,88.155479431152330,84.301132202148438,-122.3456750000,47.6721126300
,"29225",,,,"29225",Seattle Parks and Recreation,Thuja plicata 'Green Giant',Green Giant Arborvitae,"3",Seattle Parks and Recreation,Woodland Park,0d63fa13-ffec-4ac9-884b-1b6999877023,60.159549713134766,87.666488647460938,84.177787780761719,-122.3469540000,47.6712991100
,"29236",,,,"29236",Seattle Parks and Recreation,Thuja plicata 'Green Giant',Green Giant Arborvitae,"3",Seattle Parks and Recreation,Green Lake Park,dc484b78-569d-4395-93f0-caaa45e93912,62.197429656982422,88.673377990722656,86.011657714843750,-122.3459720000,47.6749453100
,"29227",,,,"29227",Seattle Parks and Recreation,Thuja plicata 'Green Giant',Green Giant Arborvitae,"3",Seattle Parks and Recreation,Woodland Park,5bbad412-4cea-4b0c-b1ea-004dfa5b540f,60.137996673583984,87.579658508300781,84.174377441406250,-122.3469470000,47.6712153800
,"28400",,,,"28400",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"32",Seattle Parks and Recreation,Burke-Gilman Trail,68a1700e-976d-4823-a02b-07da3520de96,60.358592987060547,89.418647766113281,85.534843444824219,-122.2777770000,47.6944329500
,"27521",,,,"27521",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Dr. Jose Rizal Park,f67f6fd1-e59b-42c4-8c13-0f83b0ca0911,63.216644287109375,89.031616210937500,86.063446044921875,-122.3183000000,47.5920342100
,"27533",,,,"27533",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Frink Park,af159889-2490-4be6-90a7-ec954408ca0f,61.442504882812493,87.522445678710938,83.816909790039062,-122.2909130000,47.5996395700
,"27537",,,,"27537",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Frink Park,4ea79c9f-efb5-4480-bda8-f5dee3e339b8,61.517959594726562,87.455375671386719,83.722770690917969,-122.2911930000,47.5995016500
,"27607",,,,"27607",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"10",Seattle Parks and Recreation,Sun Park,33469280-65c2-4b84-af7a-91281ac13b13,62.098602294921875,89.032432556152330,85.652854919433594,-122.2770370000,47.6632600800
,"28017",,,,"28017",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"14",Seattle Parks and Recreation,Daybreak Star,7077a83f-2668-4def-a5f7-1d053531f4ad,57.592311859130859,90.145812988281250,83.182991027832031,-122.4178710000,47.6669010600
,"6003",,,,"6003",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,71c5d47e-1e8d-4aec-9af0-5d8a28529bc9,60.691062927246094,86.802062988281250,83.936195373535156,-122.3463460000,47.6694477100
,"6005",,,,"6005",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,dfbbbcc8-f278-4cfd-b7b4-6f740ff06fa8,61.250762939453125,86.896110534667969,84.029167175292983,-122.3462200000,47.6691432300
,"11958",,,,"11958",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"35",Seattle Parks and Recreation,Interlaken Park,4662b78e-1508-4397-88f7-6eec80c3149d,59.910572052001953,87.078292846679673,83.314453125000000,-122.3106570000,47.6366228500
,"6010",,,,"6010",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,c0e77b2a-c643-4222-9344-42bc52528f1e,61.458774566650391,86.910461425781250,83.899505615234375,-122.3465850000,47.6689276900
,"6011",,,,"6011",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,17884f2b-389f-4e77-bdb8-7e80b685d31f,61.438758850097656,87.101333618164062,83.967994689941406,-122.3460170000,47.6684246000
,"6018",,,,"6018",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,c1561960-af4e-419f-bb1b-2fe5848be84e,61.740062713623047,89.120674133300781,85.731391906738281,-122.3443320000,47.6654626700
,"12729",,,,"12729",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"34",Seattle Parks and Recreation,Discovery Park,6324589a-b367-4097-9f0a-4d79974daeda,55.730682373046875,89.681213378906250,81.524566650390625,-122.4086480000,47.6601585000
,"13213",,,,"13213",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"25",Seattle Parks and Recreation,Discovery Park,d09de2ad-caa6-4041-b667-1a6a16f436eb,58.808990478515625,89.434463500976562,84.798851013183594,-122.4116290000,47.6672391300
,"12816",,,,"12816",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Discovery Park,34bf5482-6a88-4d7a-9fb8-6fe0b22af90c,57.668720245361328,89.628860473632812,81.821693420410156,-122.4112180000,47.6647193500
,"6171",,,,"6171",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"10",Seattle Parks and Recreation,Burke-Gilman Trail,36463a4f-1b7f-4409-bac1-98f9cb3b1487,,,,-122.2761330000,47.7091813300
,"13263",,,,"13263",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Discovery Park,f3350426-7217-4b09-be0c-c7623ad9cacc,58.726821899414062,89.359901428222656,84.052337646484375,-122.4105900000,47.6655344800
,"12018",,,,"12018",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"19",Seattle Parks and Recreation,Interlaken Park,04126b0b-a143-4c21-96fc-af6466f86ef0,60.290546417236328,86.953857421875014,83.321266174316406,-122.3098630000,47.6371987700
,"4612",,,,"4612",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"18",Seattle Parks and Recreation,Volunteer Park,bf7910e2-5c13-4d15-8bd0-0bfa17373852,60.244251251220703,89.240364074707017,85.480125427246094,-122.3132980000,47.6316929000
,"4731",,,,"4731",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"9",Seattle Parks and Recreation,Volunteer Park,df42745a-ddbf-441c-a300-519c8aeba7dd,60.371025085449219,89.370857238769531,86.129714965820327,-122.3140040000,47.6322345600
,"4930",,,,"4930",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Lake Washington Boulevard,fa7fb766-d41b-4932-a4c9-713889d63506,,,,-122.2648040000,47.5610227500
,"11569",,,,"11569",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Carkeek Park,4d1353ce-c04e-4b53-be8f-73ad35ff067d,57.976524353027344,89.860351562500000,83.732894897460938,-122.3755920000,47.7125837600
,"9308",,,,"9308",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"13",Seattle Parks and Recreation,Bryant Playground,f257ffc6-2487-44ad-8e0c-e4c90d4bff7d,62.016956329345703,89.294967651367188,85.716430664062500,-122.2832320000,47.6748734700
,"21611",,,,"21611",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Longfellow Creek GS: Central,571bccc9-d452-4cf1-abb0-4933dd010ff9,60.849681854248047,87.867691040039062,83.833709716796875,-122.3652680000,47.5442947700
,"4499",,,,"4499",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"16",Seattle Parks and Recreation,Volunteer Park,c1e54684-c6e2-4e0e-a455-568599780510,62.810306549072266,87.417266845703125,83.062950134277344,-122.3137580000,47.6284960100
,"21706",,,,"21706",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"87",Seattle Parks and Recreation,Belvedere Park,114cb0af-a7af-4f17-a3bf-94a87c9144a8,61.751689910888672,88.060630798339844,83.562889099121094,-122.3776040000,47.5805086000
,"3959",,,,"3959",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Lake Washington Boulevard,6b28b9c4-a43e-4ca2-9071-bb0791876419,61.813850402832031,88.261291503906250,85.778450012207017,-122.2882890000,47.6005829400
,"9796",,,,"9796",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"6",Seattle Parks and Recreation,Hiawatha Park,e96ffbf6-7935-4405-9fab-2e6de4ec9c69,62.365623474121094,89.723930358886719,86.882980346679673,-122.3846980000,47.5774542300
,"21161",,,,"21161",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"20",Seattle Parks and Recreation,Lakeridge Playground,af196fdd-ca81-4ba7-97fb-09854ae161aa,62.418392181396491,88.106269836425781,84.725608825683594,-122.2466030000,47.5102593300
